"playerId","name","sel","copa","positions","number","force","legend","squad"
"karl-stotz","Stotz","AUT","1954","LE/ZAG","12","75","false","AUT-1954-c8428152"
"paul-halla","Halla","AUT","1954","ZAG","20","73","false","AUT-1954-c8428152"
"ernst-ocwirk","Ocwirk","AUT","1954","VOL/MC/MEI/MD","5","90","true","AUT-1954-c8428152"
"karl-koller","Koller","AUT","1954","MD/VOL","6","79","false","AUT-1954-c8428152"
"walter-kollmann","Kollmann","AUT","1954","MD/VOL","13","73","false","AUT-1954-c8428152"
"karl-giesser","Giesser","AUT","1954","VOL/MC/MEI/MD","14","71","false","AUT-1954-c8428152"
"alfred-teinitzer","Teinitzer","AUT","1954","MC/MEI","17","70","false","AUT-1954-c8428152"
"johann-riegler","Riegler","AUT","1954","VOL/MC/MEI/MD","18","70","false","AUT-1954-c8428152"
"robert-korner","R. Körner","AUT","1954","PD/PE","7","82","false","AUT-1954-c8428152"
"alfred-korner","A. Körner","AUT","1954","PE/MEI","11","82","false","AUT-1954-c8428152"
"theodor-wagner","Wagner","AUT","1954","CA/MEI","9","84","false","AUT-1954-c8428152"
"erich-probst","Probst","AUT","1954","CA/MEI","10","82","false","AUT-1954-c8428152"
"ernst-stojaspal","Stojaspal","AUT","1954","MEI/CA","21","81","false","AUT-1954-c8428152"
"walter-schleger","Schleger","AUT","1954","PD/PE","8","75","false","AUT-1954-c8428152"
"robert-dienst","Dienst","AUT","1954","CA","19","76","false","AUT-1954-c8428152"
"walter-haummer","Haummer","AUT","1954","PE/PD","22","70","false","AUT-1954-c8428152"
"gil-merrick","Merrick","ENG","1954","GOL","1","75","false","ENG-1954-191f7705"
"ron-staniforth","Staniforth","ENG","1954","LD/ZAG","2","74","false","ENG-1954-191f7705"
"roger-byrne","Byrne","ENG","1954","LE/ZAG","3","80","true","ENG-1954-191f7705"
"billy-wright","Wright","ENG","1954","VOL/ZAG/MD","4","88","true","ENG-1954-191f7705"
"syd-owen","Owen","ENG","1954","VOL/ZAG/MD","5","73","false","ENG-1954-191f7705"
"jimmy-dickinson","Dickinson","ENG","1954","VOL/MD/ZAG","6","80","false","ENG-1954-191f7705"
"stanley-matthews","Matthews","ENG","1954","PD","7","92","true","ENG-1954-191f7705"
"ivor-broadis","Broadis","ENG","1954","MC/MEI","8","78","false","ENG-1954-191f7705"
"nat-lofthouse","Lofthouse","ENG","1954","CA","9","85","true","ENG-1954-191f7705"
"tommy-taylor","Taylor","ENG","1954","CA","10","82","true","ENG-1954-191f7705"
"tom-finney","Finney","ENG","1954","PE/PD","11","91","true","ENG-1954-191f7705"
"ted-burgin","Burgin","ENG","1954","GOL","12","70","false","ENG-1954-191f7705"
"ken-green","Green","ENG","1954","LD/ZAG","13","70","false","ENG-1954-191f7705"
"bill-mcgarry","McGarry","ENG","1954","VOL/MD/ZAG","14","73","false","ENG-1954-191f7705"
"dennis-wilshaw","Wilshaw","ENG","1954","CA/PE","15","75","false","ENG-1954-191f7705"
"albert-quixall","Quixall","ENG","1954","MC/MEI","16","73","false","ENG-1954-191f7705"
"jimmy-mullen","Mullen","ENG","1954","PE/PD","17","76","false","ENG-1954-191f7705"
"allenby-chilton","Chilton","ENG","1954","ZAG","18","72","false","ENG-1954-191f7705"
"ken-armstrong","Armstrong","ENG","1954","MD/MC/MEI","19","70","false","ENG-1954-191f7705"
"bedford-jezzard","Jezzard","ENG","1954","CA","20","71","false","ENG-1954-191f7705"
"johnny-haynes","Haynes","ENG","1954","MC/MEI","21","80","true","ENG-1954-191f7705"
"harry-hooper","Hooper","ENG","1954","PD","22","70","false","ENG-1954-191f7705"
"francois-remetter","Remetter","FRA","1954","GOL","1","78","false","FRA-1954-cb2de5df"
"cesar-ruminski","Ruminski","FRA","1954","GOL","2","74","false","FRA-1954-cb2de5df"
"claude-abbes","Abbes","FRA","1954","GOL","3","73","false","FRA-1954-cb2de5df"
"lazare-gianessi","Gianessi","FRA","1954","ZAG/LD","4","77","false","FRA-1954-cb2de5df"
"jacques-grimonpon","Grimonpon","FRA","1954","ZAG/LD","5","73","false","FRA-1954-cb2de5df"
"raymond-kaelbel","Kaelbel","FRA","1954","ZAG/LD","6","79","false","FRA-1954-cb2de5df"
"roger-marche","Marche","FRA","1954","LE/ZAG","7","83","true","FRA-1954-cb2de5df"
"guillaume-bieganski","Bieganski","FRA","1954","VOL/MD/ZAG","8","73","false","FRA-1954-cb2de5df"
"antoine-cuissard","Cuissard","FRA","1954","MD/MC/MEI","9","78","false","FRA-1954-cb2de5df"
"robert-jonquet","Jonquet","FRA","1954","ZAG","10","84","true","FRA-1954-cb2de5df"
"xerces-louis","Xercès Louis","FRA","1954","MD/VOL","11","73","false","FRA-1954-cb2de5df"
"jean-jacques-marcel","Marcel","FRA","1954","MD/MC/MEI","12","80","false","FRA-1954-cb2de5df"
"abderrahmane-mahjoub","Mahjoub","FRA","1954","VOL/MC/MEI/MD","13","73","false","FRA-1954-cb2de5df"
"armand-penverne","Penverne","FRA","1954","MD/VOL","14","81","false","FRA-1954-cb2de5df"
"abdelaziz-ben-tifour","Ben Tifour","FRA","1954","VOL/MC/MEI/MD","15","73","false","FRA-1954-cb2de5df"
"rene-dereuddre","Dereuddre","FRA","1954","VOL/MC/MEI/MD","16","72","false","FRA-1954-cb2de5df"
"leon-glovacki","Glovacki","FRA","1954","CA/MEI","17","75","false","FRA-1954-cb2de5df"
"raymond-kopa","Kopa","FRA","1954","MEI/PD","18","88","true","FRA-1954-cb2de5df"
"michel-leblond","Leblond","FRA","1954","VOL/MC/MEI/MD","19","73","false","FRA-1954-cb2de5df"
"ernest-schultz","Schultz","FRA","1954","CA/PD","20","72","false","FRA-1954-cb2de5df"
"andre-strappe","Strappe","FRA","1954","PE/CA","21","79","false","FRA-1954-cb2de5df"
"jean-vincent","Vincent","FRA","1954","PE/ME","22","84","true","FRA-1954-cb2de5df"
"toni-turek","Turek","GER","1954","GOL","1","86","true","GER-1954-06d313ed"
"heinz-kubsch","Kubsch","GER","1954","GOL","21","73","false","GER-1954-06d313ed"
"heinz-kwiatkowski","Kwiatkowski","GER","1954","GOL","22","72","false","GER-1954-06d313ed"
"josef-posipal","Posipal","GER","1954","ZAG/LD","7","82","false","GER-1954-06d313ed"
"werner-kohlmeyer","Kohlmeyer","GER","1954","LE/ZAG","3","80","false","GER-1954-06d313ed"
"werner-liebrich","Liebrich","GER","1954","ZAG","10","84","true","GER-1954-06d313ed"
"fritz-laband","Laband","GER","1954","ZAG/LD","2","74","false","GER-1954-06d313ed"
"hans-bauer","Bauer","GER","1954","LE/ZAG","4","74","false","GER-1954-06d313ed"
"herbert-erhardt","Erhardt","GER","1954","ZAG/LD","5","75","false","GER-1954-06d313ed"
"horst-eckel","Eckel","GER","1954","MD/LD","6","82","true","GER-1954-06d313ed"
"karl-mai","Mai","GER","1954","MD/VOL","8","76","false","GER-1954-06d313ed"
"paul-mebus","Mebus","GER","1954","VOL/MD/ZAG","9","72","false","GER-1954-06d313ed"
"karl-heinz-metzner","Metzner","GER","1954","VOL/MC/MEI/MD","11","72","false","GER-1954-06d313ed"
"alfred-pfaff","Pfaff","GER","1954","MC/MEI","19","76","false","GER-1954-06d313ed"
"fritz-walter","F. Walter","GER","1954","MC/MEI","16","91","true","GER-1954-06d313ed"
"max-morlock","Morlock","GER","1954","MEI/CA","13","84","true","GER-1954-06d313ed"
"helmut-rahn","Rahn","GER","1954","PD/CA","12","86","true","GER-1954-06d313ed"
"hans-schafer","Schäfer","GER","1954","PE/ME","20","83","true","GER-1954-06d313ed"
"ottmar-walter","O. Walter","GER","1954","CA","15","80","false","GER-1954-06d313ed"
"bernhard-klodt","Klodt","GER","1954","PD/PE","14","74","false","GER-1954-06d313ed"
"richard-herrmann","Herrmann","GER","1954","PE/CA","17","73","false","GER-1954-06d313ed"
"ulrich-biesinger","Biesinger","GER","1954","CA/PD","18","71","false","GER-1954-06d313ed"
"gyula-grosics","Grosics","HUN","1954","GOL","1","90","true","HUN-1954-a90b62df"
"jeno-buzanszky","Buzánszky","HUN","1954","LD/ZAG","2","82","true","HUN-1954-a90b62df"
"gyula-lorant","Lóránt","HUN","1954","ZAG","3","84","true","HUN-1954-a90b62df"
"mihaly-lantos","Lantos","HUN","1954","LE/ZAG","4","82","true","HUN-1954-a90b62df"
"jozsef-bozsik","Bozsik","HUN","1954","VOL/MC/MEI/MD","5","90","true","HUN-1954-a90b62df"
"jozsef-zakarias","Zakariás","HUN","1954","MD/VOL","6","80","false","HUN-1954-a90b62df"
"jozsef-toth","J. Tóth","HUN","1954","PE/PD","7","76","false","HUN-1954-a90b62df"
"sandor-kocsis","Kocsis","HUN","1954","CA/MEI","8","92","true","HUN-1954-a90b62df"
"nandor-hidegkuti","Hidegkuti","HUN","1954","MEI/CA","9","89","true","HUN-1954-a90b62df"
"ferenc-puskas","Puskás","HUN","1954","PE/MEI/CA","10","96","true","HUN-1954-a90b62df"
"zoltan-czibor","Czibor","HUN","1954","PE/PD","11","85","true","HUN-1954-a90b62df"
"bela-karpati","Kárpáti","HUN","1954","ZAG/LD","12","72","false","HUN-1954-a90b62df"
"pal-varhidi","Várhidi","HUN","1954","ZAG/LD","13","73","false","HUN-1954-a90b62df"
"imre-kovacs","I. Kovács","HUN","1954","MD/VOL","14","71","false","HUN-1954-a90b62df"
"ferenc-szojka","Szojka","HUN","1954","VOL/MC/MEI/MD","15","72","false","HUN-1954-a90b62df"
"laszlo-budai","Budai","HUN","1954","PD","16","80","false","HUN-1954-a90b62df"
"ferenc-machos","Machos","HUN","1954","CA","17","74","false","HUN-1954-a90b62df"
"lajos-csordas","Csordás","HUN","1954","CA/PE","18","72","false","HUN-1954-a90b62df"
"peter-palotas","Palotás","HUN","1954","MEI/CA","19","76","false","HUN-1954-a90b62df"
"mihaly-toth","M. Tóth","HUN","1954","PE/CA","20","71","false","HUN-1954-a90b62df"
"sandor-geller","Gellér","HUN","1954","GOL","21","74","false","HUN-1954-a90b62df"
"geza-gulyas","Gulyás","HUN","1954","GOL","22","70","false","HUN-1954-a90b62df"
"fred-martin","Martin","SCO","1954","GOL","1","73","false","SCO-1954-e99c4013"
"willie-cunningham","Cunningham","SCO","1954","LD","2","74","false","SCO-1954-e99c4013"
"jock-aird","Aird","SCO","1954","LE","3","72","false","SCO-1954-e99c4013"
"bobby-evans","Evans","SCO","1954","ZAG","4","84","true","SCO-1954-e99c4013"
"tommy-docherty","Docherty","SCO","1954","VOL/MC/MD","5","80","true","SCO-1954-e99c4013"
"jimmy-davidson-1925","Davidson","SCO","1954","VOL/MC/MD","6","72","false","SCO-1954-e99c4013"
"doug-cowie","Cowie","SCO","1954","VOL/MC/MD","7","76","false","SCO-1954-e99c4013"
"john-mackenzie","Mackenzie","SCO","1954","PD","8","74","false","SCO-1954-e99c4013"
"george-hamilton","Hamilton","SCO","1954","CA","9","74","false","SCO-1954-e99c4013"
"allan-brown-1926","Brown","SCO","1954","MC/MEI","10","77","false","SCO-1954-e99c4013"
"neil-mochan","Mochan","SCO","1954","PE","11","74","false","SCO-1954-e99c4013"
"willie-fernie","Fernie","SCO","1954","MC/MEI","12","78","false","SCO-1954-e99c4013"
"willie-ormond","Ormond","SCO","1954","PE","13","75","false","SCO-1954-e99c4013"
"john-anderson-1929","Anderson","SCO","1954","GOL","14","70","false","SCO-1954-e99c4013"
"bobby-johnstone","Johnstone","SCO","1954","MC/MEI","15","80","false","SCO-1954-e99c4013"
"jackie-henderson","Henderson","SCO","1954","CA","16","73","false","SCO-1954-e99c4013"
"david-mathers","Mathers","SCO","1954","VOL/MC/MD","17","70","false","SCO-1954-e99c4013"
"alex-wilson-1933","Wilson","SCO","1954","LD","18","70","false","SCO-1954-e99c4013"
"jimmy-binning","Binning","SCO","1954","CA","19","69","false","SCO-1954-e99c4013"
"bobby-combe","Combe","SCO","1954","MC/MEI","20","70","false","SCO-1954-e99c4013"
"ernie-copland","Copland","SCO","1954","PE","21","68","false","SCO-1954-e99c4013"
"ian-mcmillan","McMillan","SCO","1954","MC/MEI","22","71","false","SCO-1954-e99c4013"
"giorgio-ghezzi","Ghezzi","ITA","1954","GOL","1","84","false","ITA-1954-ba5e3a72"
"giovanni-viola","Viola","ITA","1954","GOL","12","73","false","ITA-1954-ba5e3a72"
"leonardo-costagliola","Costagliola","ITA","1954","GOL","22","74","false","ITA-1954-ba5e3a72"
"guido-vincenzi","Vincenzi","ITA","1954","LE/ZAG","2","75","false","ITA-1954-ba5e3a72"
"giovanni-giacomazzi","Giacomazzi","ITA","1954","LD/ZAG","3","74","false","ITA-1954-ba5e3a72"
"ardico-magnini","Magnini","ITA","1954","LD/ZAG","13","77","false","ITA-1954-ba5e3a72"
"sergio-cervato","Cervato","ITA","1954","LE/ZAG","14","80","false","ITA-1954-ba5e3a72"
"maino-neri","Neri","ITA","1954","VOL/MC/MD","4","78","false","ITA-1954-ba5e3a72"
"omero-tognon","Tognon","ITA","1954","MD/VOL","5","77","false","ITA-1954-ba5e3a72"
"fulvio-nesti","Nesti","ITA","1954","MEI/ME","6","74","false","ITA-1954-ba5e3a72"
"giacomo-mari","Mari","ITA","1954","MD/MC/MEI","15","76","false","ITA-1954-ba5e3a72"
"rino-ferrario","Ferrario","ITA","1954","VOL/MC/MD","16","78","false","ITA-1954-ba5e3a72"
"armando-segato","Segato","ITA","1954","MEI/ME","17","76","false","ITA-1954-ba5e3a72"
"guido-gratton","Gratton","ITA","1954","VOL/MC/MEI/MD","20","72","false","ITA-1954-ba5e3a72"
"ermes-muccinelli","Muccinelli","ITA","1954","PD/ME","7","76","false","ITA-1954-ba5e3a72"
"egisto-pandolfini","Pandolfini","ITA","1954","MEI/CA","8","80","false","ITA-1954-ba5e3a72"
"carlo-galli","Galli","ITA","1954","CA","9","75","false","ITA-1954-ba5e3a72"
"gino-cappello","Cappello","ITA","1954","PD/ME","10","79","false","ITA-1954-ba5e3a72"
"benito-lorenzi","Lorenzi","ITA","1954","CA/PD","11","81","false","ITA-1954-ba5e3a72"
"giampiero-boniperti","Boniperti","ITA","1954","CA/PD","19","84","true","ITA-1954-ba5e3a72"
"amleto-frignani","Frignani","ITA","1954","PE/CA","21","73","false","ITA-1954-ba5e3a72"
"gino-pivatelli","Pivatelli","ITA","1954","CA/PD","18","77","false","ITA-1954-ba5e3a72"
"eugene-parlier","Parlier","SUI","1954","GOL","2","79","false","SUI-1954-9870c624"
"walter-eich","Eich","SUI","1954","GOL","1","74","false","SUI-1954-9870c624"
"georges-stuber","Stuber","SUI","1954","GOL","3","72","false","SUI-1954-9870c624"
"roger-bocquet","Bocquet","SUI","1954","ZAG","4","80","false","SUI-1954-9870c624"
"andre-neury","Neury","SUI","1954","LD/ZAG","7","77","false","SUI-1954-9870c624"
"willy-kernen","Kernen","SUI","1954","LE/ZAG","14","77","false","SUI-1954-9870c624"
"marcel-fluckiger","Flückiger","SUI","1954","ZAG","5","74","false","SUI-1954-9870c624"
"roger-mathis","Mathis","SUI","1954","ZAG/LD","6","72","false","SUI-1954-9870c624"
"oliver-eggimann","Eggimann","SUI","1954","VOL/MC/MEI/MD","10","79","false","SUI-1954-9870c624"
"heinz-bigler","Bigler","SUI","1954","VOL/MC/MEI/MD","8","76","false","SUI-1954-9870c624"
"charles-casali","Casali","SUI","1954","MC/MEI","9","73","false","SUI-1954-9870c624"
"norbert-eschmann","Eschmann","SUI","1954","MC/MEI","11","73","false","SUI-1954-9870c624"
"gilbert-fesselet","Fesselet","SUI","1954","MD/MC/MEI","12","71","false","SUI-1954-9870c624"
"ivo-frosio","Frosio","SUI","1954","MC/MEI","13","70","false","SUI-1954-9870c624"
"josef-hugi","Hügi","SUI","1954","CA","18","84","true","SUI-1954-9870c624"
"charles-antenen","Antenen","SUI","1954","PD/CA","15","82","false","SUI-1954-9870c624"
"robert-ballaman","Ballaman","SUI","1954","CA/MEI","16","80","false","SUI-1954-9870c624"
"jacques-fatton","Fatton","SUI","1954","PE/CA","17","82","false","SUI-1954-9870c624"
"roger-vonlanthen","Vonlanthen","SUI","1954","PD/MEI","22","78","false","SUI-1954-9870c624"
"marcel-mauron","Mauron","SUI","1954","CA","19","73","false","SUI-1954-9870c624"
"eugen-meier","Meier","SUI","1954","PD/CA","20","72","false","SUI-1954-9870c624"
"ferdinando-riva","Riva","SUI","1954","CA/PE","21","71","false","SUI-1954-9870c624"
"vladimir-beara","Beara","YUG","1954","GOL","1","88","true","YUG-1954-ff5e64f9"
"branko-kralj","Kralj","YUG","1954","GOL","12","72","false","YUG-1954-ff5e64f9"
"branko-stankovic","Stanković","YUG","1954","LD/ZAG","2","82","false","YUG-1954-ff5e64f9"
"tomislav-crnkovic","Crnković","YUG","1954","LE/ZAG","3","79","false","YUG-1954-ff5e64f9"
"ivica-horvat","Horvat","YUG","1954","ZAG","5","80","false","YUG-1954-ff5e64f9"
"vujadin-boskov","Boškov","YUG","1954","MD/VOL","6","80","true","YUG-1954-ff5e64f9"
"zlatko-cajkovski","Čajkovski","YUG","1954","MD/VOL","4","84","true","YUG-1954-ff5e64f9"
"milan-zekovic","Zeković","YUG","1954","ZAG/LD","13","73","false","YUG-1954-ff5e64f9"
"sima-milovanov","Milovanov","YUG","1954","ZAG/LE","16","72","false","YUG-1954-ff5e64f9"
"bruno-belin","Belin","YUG","1954","ZAG/LD","17","72","false","YUG-1954-ff5e64f9"
"ljubisa-spajic","Spajić","YUG","1954","VOL/MD/ZAG","15","74","false","YUG-1954-ff5e64f9"
"lav-mantula","Mantula","YUG","1954","MD/VOL","14","72","false","YUG-1954-ff5e64f9"
"zlatko-papec","Papec","YUG","1954","MEI/ME","19","71","false","YUG-1954-ff5e64f9"
"stjepan-bobek","Bobek","YUG","1954","MEI/CA","10","88","true","YUG-1954-ff5e64f9"
"rajko-mitic","Mitić","YUG","1954","MEI/CA","8","85","true","YUG-1954-ff5e64f9"
"bernard-vukas","Vukas","YUG","1954","MEI/PE","9","87","true","YUG-1954-ff5e64f9"
"tihomir-ognjanov","Ognjanov","YUG","1954","PD/ME","7","76","false","YUG-1954-ff5e64f9"
"branko-zebec","Zebec","YUG","1954","PE/CA","11","83","true","YUG-1954-ff5e64f9"
"milos-milutinovic","Milutinović","YUG","1954","CA/PD","18","79","false","YUG-1954-ff5e64f9"
"todor-veselinovic","Veselinović","YUG","1954","CA/PD","21","76","false","YUG-1954-ff5e64f9"
"dionizije-dvornic","Dvornić","YUG","1954","PE/ME","20","71","false","YUG-1954-ff5e64f9"
"aleksandar-petakovic","Petaković","YUG","1954","CA","22","70","false","YUG-1954-ff5e64f9"
"roque-maspoli","Máspoli","URU","1954","GOL","1","84","true","URU-1954-71080984"
"jose-santamaria","Santamaría","URU","1954","ZAG","2","82","true","URU-1954-71080984"
"william-martinez","W. Martínez","URU","1954","LD/ZAG","3","76","false","URU-1954-71080984"
"victor-rodriguez-andrade","Andrade","URU","1954","MD/MC/MEI","4","84","true","URU-1954-71080984"
"obdulio-varela","Varela","URU","1954","VOL/MD","5","85","true","URU-1954-71080984"
"roberto-leopardi","Leopardi","URU","1954","VOL/MD/ZAG","6","74","false","URU-1954-71080984"
"julio-abbadie","Abbadie","URU","1954","PD/ME","7","84","false","URU-1954-71080984"
"juan-hohberg","Hohberg","URU","1954","CA/MEI","8","80","false","URU-1954-71080984"
"oscar-miguez","Míguez","URU","1954","CA","9","83","false","URU-1954-71080984"
"juan-alberto-schiaffino","Schiaffino","URU","1954","MEI/CA","10","91","true","URU-1954-71080984"
"carlos-borges","Borges","URU","1954","PE/ME","11","80","false","URU-1954-71080984"
"julio-maceiras","Maceiras","URU","1954","GOL","12","72","false","URU-1954-71080984"
"mirto-davoine","Davoine","URU","1954","ZAG/LD","13","73","false","URU-1954-71080984"
"eusebio-tejera","Tejera","URU","1954","LE/ZAG","14","79","false","URU-1954-71080984"
"urbano-rivera","Rivera","URU","1954","MD/VOL","15","73","false","URU-1954-71080984"
"nestor-carballo","Carballo","URU","1954","VOL/MC/MEI/MD","16","74","false","URU-1954-71080984"
"luis-cruz","L. Cruz","URU","1954","MC/MEI","17","73","false","URU-1954-71080984"
"rafael-souto","Souto","URU","1954","CA/PD","18","73","false","URU-1954-71080984"
"javier-ambrois","Ambrois","URU","1954","CA/MEI","19","78","false","URU-1954-71080984"
"omar-mendez","O. Méndez","URU","1954","PE/ME","20","73","false","URU-1954-71080984"
"julio-perez","J. Pérez","URU","1954","MEI/PD","21","78","false","URU-1954-71080984"
"luis-castro","L. Castro","URU","1954","PD/CA","22","74","false","URU-1954-71080984"
"theodor-reimann","Reimann","TCH","1954","GOL","1","73","false","TCH-1954-53fd9832"
"frantisek-safranek","Šafránek","TCH","1954","LD/ZAG","2","74","false","TCH-1954-53fd9832"
"svatopluk-pluskal","Pluskal","TCH","1954","VOL/MD","3","80","true","TCH-1954-53fd9832"
"ladislav-novak","Novák","TCH","1954","LE/ZAG","4","81","true","TCH-1954-53fd9832"
"jiri-trnka","Trnka","TCH","1954","ZAG","5","77","false","TCH-1954-53fd9832"
"michal-benedikovic","Benedikovič","TCH","1954","VOL/MC/MEI/MD","6","73","false","TCH-1954-53fd9832"
"ladislav-hlavacek","Hlaváček","TCH","1954","PD/PE","7","75","false","TCH-1954-53fd9832"
"otto-hemele","Hemele","TCH","1954","MEI/CA","8","74","false","TCH-1954-53fd9832"
"anton-malatinsky","Malatinský","TCH","1954","CA","9","74","false","TCH-1954-53fd9832"
"emil-pazicky","Pažický","TCH","1954","CA/MEI","10","76","false","TCH-1954-53fd9832"
"jiri-pesek","Pešek","TCH","1954","PE/PD","11","76","false","TCH-1954-53fd9832"
"anton-krasnohorsky","Krásnohorský","TCH","1954","ZAG/LD","12","72","false","TCH-1954-53fd9832"
"jiri-hledik","Hledík","TCH","1954","VOL/MC/MEI/MD","13","72","false","TCH-1954-53fd9832"
"jan-hertl","Hertl","TCH","1954","MEI/ME","14","72","false","TCH-1954-53fd9832"
"ladislav-kacani","Kačáni","TCH","1954","MEI/PD","15","73","false","TCH-1954-53fd9832"
"zdenek-prochazka","Procházka","TCH","1954","VOL/MD","16","70","false","TCH-1954-53fd9832"
"tadeas-kraus","Kraus","TCH","1954","CA/PE","17","74","false","TCH-1954-53fd9832"
"josef-majer","Majer","TCH","1954","PD/CA","18","70","false","TCH-1954-53fd9832"
"jaroslav-kosnar","Košnar","TCH","1954","PE/CA","19","70","false","TCH-1954-53fd9832"
"kazimir-gajdos","Gajdoš","TCH","1954","CA/PD","20","69","false","TCH-1954-53fd9832"
"imrich-stacho","Stacho","TCH","1954","GOL","21","73","false","TCH-1954-53fd9832"
"viliam-schrojf","Schrojf","TCH","1954","GOL","22","78","true","TCH-1954-53fd9832"
"turgay-seren","Turgay","TUR","1954","GOL","1","83","true","TUR-1954-d36d5600"
"ridvan-bolatli","Rıdvan","TUR","1954","LD/ZAG","2","74","false","TUR-1954-d36d5600"
"basri-dirimlili","Basri","TUR","1954","ZAG","3","75","false","TUR-1954-d36d5600"
