player_id,player,team,year,squad,number,positions,pos_en,legend,overall,PAC,SHO,PAS,DRI,DEF,PHY,GK,enriched
william-martinez,W. Martínez,URU,1950,URU-1950-e944d999,0,ZAG/LD,CB/RB,False,74,67,48,65,57,74,73,42,template
hector-vilches,Vilches,URU,1950,URU-1950-e944d999,0,ZAG,CB,False,73,66,48,64,57,73,72,41,template
obdulio-varela,Varela,URU,1950,URU-1950-e944d999,5,VOL/MD,DM/RM,True,88,73,59,82,70,86,80,56,template
victor-rodriguez-andrade,Andrade,URU,1950,URU-1950-e944d999,6,MD/MC/MEI,RM/CM/AM,True,84,80,68,76,80,65,68,52,template
rodolfo-pini,Pini,URU,1950,URU-1950-e944d999,0,MC/MEI,CM/AM,False,73,66,60,72,68,66,64,41,template
washington-ortuno,Ortuño,URU,1950,URU-1950-e944d999,0,MC/MEI,CM/AM,False,71,65,59,71,67,65,63,40,template
alcides-ghiggia,Ghiggia,URU,1950,URU-1950-e944d999,7,PD,RW,True,86,84,78,75,84,55,67,54,template
julio-perez,J. Pérez,URU,1950,URU-1950-e944d999,8,MEI/PD,AM/RW,False,79,72,69,78,77,56,62,47,template
oscar-miguez,Míguez,URU,1950,URU-1950-e944d999,9,CA,ST,False,83,79,82,70,77,48,77,51,template
juan-alberto-schiaffino,Schiaffino,URU,1950,URU-1950-e944d999,10,MEI/CA,AM/ST,True,90,79,76,88,87,59,66,58,template
ernesto-vidal,Vidal,URU,1950,URU-1950-e944d999,11,PD/ME,RW/LM,False,78,77,72,70,77,53,64,46,template
ruben-moran,Morán,URU,1950,URU-1950-e944d999,0,PE/ME,LW/LM,False,76,75,71,68,75,53,63,44,template
julio-cesar-britos,Britos,URU,1950,URU-1950-e944d999,0,PE/CA,LW/ST,False,76,75,71,68,75,53,63,44,template
juan-burgueno,Burgueño,URU,1950,URU-1950-e944d999,0,CA/PD,ST/RW,False,73,71,73,65,69,47,70,41,template
carlos-romero,Romero,URU,1950,URU-1950-e944d999,0,CA,ST,False,72,70,72,64,69,46,69,40,template
luis-rijo,Rijo,URU,1950,URU-1950-e944d999,0,CA/PE,ST/LW,False,71,69,71,64,68,46,68,40,template
frank-borghi,Borghi,USA,1950,USA-1950-546b95c2,0,GOL,GK,True,79,48,48,48,48,48,71,79,GK
gino-gardassanich,Gardassanich,USA,1950,USA-1950-546b95c2,0,GOL,GK,False,70,48,48,48,48,48,62,70,GK
harry-keough,Keough,USA,1950,USA-1950-546b95c2,0,LD,RB,False,77,75,55,70,68,73,67,45,template
joe-maca,Maca,USA,1950,USA-1950-546b95c2,0,LE,LB,False,75,73,55,68,67,71,66,43,template
robert-annis,Annis,USA,1950,USA-1950-546b95c2,0,ZAG,CB,False,70,64,48,63,56,70,70,40,template
adam-wolanin,Wolanin,USA,1950,USA-1950-546b95c2,0,CA,ST,False,70,68,70,63,67,46,68,40,template
charlie-colombo,Colombo,USA,1950,USA-1950-546b95c2,0,VOL/ZAG/MD,DM/CB/RM,False,76,66,55,72,64,75,72,44,template
walter-bahr,Bahr,USA,1950,USA-1950-546b95c2,0,VOL/MC/MD,DM/CM/RM,True,80,68,56,76,66,79,74,48,template
ed-mcilvenny,McIlvenny,USA,1950,USA-1950-546b95c2,0,VOL/MC/MD,DM/CM/RM,False,75,66,55,72,64,74,71,43,template
geoff-coombes,Coombes,USA,1950,USA-1950-546b95c2,0,VOL/MC/MD,DM/CM/RM,False,70,63,53,68,61,70,67,40,template
joe-gaetjens,Gaetjens,USA,1950,USA-1950-546b95c2,0,CA,ST,True,78,75,78,68,73,47,74,46,template
john-souza,J. Souza,USA,1950,USA-1950-546b95c2,0,MC/MEI,CM/AM,False,77,69,62,76,71,68,67,45,template
ed-souza,E. Souza,USA,1950,USA-1950-546b95c2,0,PE/MEI,LW/AM,False,74,73,69,67,73,52,62,42,template
gino-pariani,Pariani,USA,1950,USA-1950-546b95c2,0,CA/PD,ST/RW,False,73,71,73,65,69,47,70,41,template
frank-wallace,Wallace,USA,1950,USA-1950-546b95c2,0,PD,RW,False,72,72,68,66,72,52,61,40,template
robert-craddock,Craddock,USA,1950,USA-1950-546b95c2,0,CA,ST,False,70,68,70,63,67,46,68,40,template
nicholas-diorio,DiOrio,USA,1950,USA-1950-546b95c2,0,CA,ST,False,70,68,70,63,67,46,68,40,template
benny-mclaughlin,McLaughlin,USA,1950,USA-1950-546b95c2,0,MEI/PE,AM/LW,False,71,66,65,71,70,54,58,40,template
vladimir-beara,Beara,YUG,1950,YUG-1950-598ccc8e,0,GOL,GK,True,88,48,48,48,48,48,80,88,GK
srdan-mrkusic,Mrkušić,YUG,1950,YUG-1950-598ccc8e,0,GOL,GK,False,76,48,48,48,48,48,68,76,GK
branko-stankovic,Stanković,YUG,1950,YUG-1950-598ccc8e,0,ZAG/LD,CB/RB,True,83,72,50,70,60,82,81,51,template
ivica-horvat,Horvat,YUG,1950,YUG-1950-598ccc8e,0,ZAG,CB,False,80,70,50,68,59,80,78,48,template
miodrag-jovanovic,Jovanović,YUG,1950,YUG-1950-598ccc8e,0,ZAG/LE,CB/LB,False,78,69,49,67,58,78,77,46,template
ratko-colic,Čolić,YUG,1950,YUG-1950-598ccc8e,0,ZAG/LD,CB/RB,False,76,68,49,66,58,76,75,44,template
bozo-broketa,Broketa,YUG,1950,YUG-1950-598ccc8e,0,ZAG,CB,False,74,67,48,65,57,74,73,42,template
sinisa-zlatkovic,Zlatković,YUG,1950,YUG-1950-598ccc8e,0,LD/ZAG,RB/CB,False,71,70,54,66,65,68,63,40,template
zlatko-cajkovski,Z. Čajkovski,YUG,1950,YUG-1950-598ccc8e,0,MD/VOL,RM/DM,True,86,82,69,78,81,66,69,54,template
aleksandar-atanackovic,Atanacković,YUG,1950,YUG-1950-598ccc8e,0,MD/MC/MEI,RM/CM/AM,False,79,76,66,73,76,63,66,47,template
predrag-dajic,Đajić,YUG,1950,YUG-1950-598ccc8e,0,MD/MC/MEI,RM/CM/AM,False,74,72,63,69,72,61,63,42,template
ervin-katnic,Katnić,YUG,1950,YUG-1950-598ccc8e,0,VOL/MD,DM/RM,False,71,63,54,69,62,70,68,40,template
bela-palfi,Palfi,YUG,1950,YUG-1950-598ccc8e,0,MC/MEI,CM/AM,False,70,64,59,70,66,64,63,40,template
ivo-radovnikovic,Radovniković,YUG,1950,YUG-1950-598ccc8e,0,VOL/MC/MEI/MD,DM/CM/AM/RM,False,70,63,53,68,61,70,67,40,template
stjepan-bobek,Bobek,YUG,1950,YUG-1950-598ccc8e,0,MEI/CA,AM/ST,True,89,78,75,87,86,59,66,57,template
rajko-mitic,Mitić,YUG,1950,YUG-1950-598ccc8e,0,MEI/CA,AM/ST,True,86,76,74,84,83,58,64,54,template
bernard-vukas,Vukas,YUG,1950,YUG-1950-598ccc8e,0,MEI/PE,AM/LW,True,85,76,73,83,82,58,64,53,template
zeljko-cajkovski,Ž. Čajkovski,YUG,1950,YUG-1950-598ccc8e,0,PE/CA,LW/ST,False,80,79,73,71,79,54,65,48,template
kosta-tomasevic,Tomašević,YUG,1950,YUG-1950-598ccc8e,0,CA,ST,False,78,75,78,68,73,47,74,46,template
tihomir-ognjanov,Ognjanov,YUG,1950,YUG-1950-598ccc8e,0,PD/PE,RW/LW,False,75,74,70,68,74,52,62,43,template
prvoslav-mihajlovic,Mihajlović,YUG,1950,YUG-1950-598ccc8e,0,PD/CA,RW/ST,False,75,74,70,68,74,52,62,43,template
vladimir-firm,Firm,YUG,1950,YUG-1950-598ccc8e,0,CA/PD,ST/RW,False,72,70,72,64,69,46,69,40,template
carlos-castilho,Castilho,BRA,1954,BRA-1954-9c1e700e,1,GOL,GK,False,80,48,48,48,48,48,72,80,GK
djalma-santos,Djalma Santos,BRA,1954,BRA-1954-9c1e700e,2,LD,RB,True,88,84,59,77,75,81,73,56,template
nilton-santos,Nílton Santos,BRA,1954,BRA-1954-9c1e700e,3,LE,LB,True,88,84,59,77,75,81,73,56,template
brandaozinho,Brandãozinho,BRA,1954,BRA-1954-9c1e700e,4,VOL/ZAG,DM/CB,False,78,67,56,74,65,77,73,46,template
pinheiro,Pinheiro,BRA,1954,BRA-1954-9c1e700e,5,ZAG/VOL,CB/DM,False,80,70,50,68,59,80,78,48,template
jose-carlos-bauer,Bauer,BRA,1954,BRA-1954-9c1e700e,6,VOL,DM,False,80,68,56,76,66,79,74,48,template
julinho-botelho,Julinho,BRA,1954,BRA-1954-9c1e700e,7,PD,RW,True,86,84,78,75,84,55,67,54,template
didi,Didi,BRA,1954,BRA-1954-9c1e700e,8,MC/MEI,CM/AM,True,87,75,67,85,78,74,72,55,template
baltazar-1926,Baltazar,BRA,1954,BRA-1954-9c1e700e,9,CA,ST,False,79,76,79,68,74,48,74,47,template
pinga-1924,Pinga,BRA,1954,BRA-1954-9c1e700e,10,PE/CA,LW/ST,False,78,77,72,70,77,53,64,46,template
francisco-rodrigues-1925,Rodrigues,BRA,1954,BRA-1954-9c1e700e,11,PE/CA,LW/ST,False,76,75,71,68,75,53,63,44,template
paulinho-de-almeida,Paulinho,BRA,1954,BRA-1954-9c1e700e,12,ZAG/LD,CB/RB,False,73,66,48,64,57,73,72,41,template
alfredo-ramos-spfc,Alfredo,BRA,1954,BRA-1954-9c1e700e,13,ZAG/LE,CB/LB,False,73,66,48,64,57,73,72,41,template
ely-do-amparo,Ely,BRA,1954,BRA-1954-9c1e700e,14,VOL/ZAG,DM/CB,False,74,65,54,71,63,73,70,42,template
mauro-ramos,Mauro,BRA,1954,BRA-1954-9c1e700e,15,ZAG,CB,True,80,70,50,68,59,80,78,48,template
dequinha,Dequinha,BRA,1954,BRA-1954-9c1e700e,16,MC/MEI,CM/AM,False,73,66,60,72,68,66,64,41,template
maurinho-spfc,Maurinho,BRA,1954,BRA-1954-9c1e700e,17,PD/CA,RW/ST,False,73,72,68,67,72,52,61,41,template
humberto-tozzi,Humberto,BRA,1954,BRA-1954-9c1e700e,18,CA/MEI,ST/AM,False,73,71,73,65,69,47,70,41,template
indio-1931,Índio,BRA,1954,BRA-1954-9c1e700e,19,CA,ST,False,72,70,72,64,69,46,69,40,template
rubens-1928,Rubens,BRA,1954,BRA-1954-9c1e700e,20,CA/PE,ST/LW,False,72,70,72,64,69,46,69,40,template
veludo-goleiro,Veludo,BRA,1954,BRA-1954-9c1e700e,21,GOL,GK,False,72,48,48,48,48,48,64,72,GK
cabecao-corinthians,Cabeção,BRA,1954,BRA-1954-9c1e700e,22,GOL,GK,False,72,48,48,48,48,48,64,72,GK
kurt-schmied,Schmied,AUT,1954,AUT-1954-c8428152,1,GOL,GK,False,77,48,48,48,48,48,69,77,GK
walter-zeman,Zeman,AUT,1954,AUT-1954-c8428152,16,GOL,GK,True,84,48,48,48,48,48,76,84,GK
franz-pelikan,Pelikan,AUT,1954,AUT-1954-c8428152,15,GOL,GK,False,72,48,48,48,48,48,64,72,GK
gerhard-hanappi,Hanappi,AUT,1954,AUT-1954-c8428152,2,ZAG/MD/LD,CB/RM/RB,True,89,76,51,73,62,88,86,57,template
ernst-happel,Happel,AUT,1954,AUT-1954-c8428152,3,ZAG/LD,CB/RB,True,85,73,51,71,61,84,83,53,template
leopold-barschandt,Barschandt,AUT,1954,AUT-1954-c8428152,4,ZAG/LE,CB/LB,False,76,68,49,66,58,76,75,44,template
karl-stotz,Stotz,AUT,1954,AUT-1954-c8428152,12,LE/ZAG,LB/CB,False,75,73,55,68,67,71,66,43,template
paul-halla,Halla,AUT,1954,AUT-1954-c8428152,20,ZAG,CB,False,73,66,48,64,57,73,72,41,template
ernst-ocwirk,Ocwirk,AUT,1954,AUT-1954-c8428152,5,VOL/MC/MEI/MD,DM/CM/AM/RM,True,90,74,59,83,71,88,82,58,template
karl-koller,Koller,AUT,1954,AUT-1954-c8428152,6,MD/VOL,RM/DM,False,79,76,66,73,76,63,66,47,template
walter-kollmann,Kollmann,AUT,1954,AUT-1954-c8428152,13,MD/VOL,RM/DM,False,73,71,62,68,71,60,62,41,template
karl-giesser,Giesser,AUT,1954,AUT-1954-c8428152,14,VOL/MC/MEI/MD,DM/CM/AM/RM,False,71,63,54,69,62,70,68,40,template
alfred-teinitzer,Teinitzer,AUT,1954,AUT-1954-c8428152,17,MC/MEI,CM/AM,False,70,64,59,70,66,64,63,40,template
johann-riegler,Riegler,AUT,1954,AUT-1954-c8428152,18,VOL/MC/MEI/MD,DM/CM/AM/RM,False,70,63,53,68,61,70,67,40,template
robert-korner,R. Körner,AUT,1954,AUT-1954-c8428152,7,PD/PE,RW/LW,False,82,81,75,72,81,54,66,50,template
alfred-korner,A. Körner,AUT,1954,AUT-1954-c8428152,11,PE/MEI,LW/AM,False,82,81,75,72,81,54,66,50,template
theodor-wagner,Wagner,AUT,1954,AUT-1954-c8428152,9,CA/MEI,ST/AM,False,84,80,83,71,77,48,78,52,template
erich-probst,Probst,AUT,1954,AUT-1954-c8428152,10,CA/MEI,ST/AM,False,82,78,81,70,76,48,76,50,template
ernst-stojaspal,Stojaspal,AUT,1954,AUT-1954-c8428152,21,MEI/CA,AM/ST,False,81,73,71,80,79,56,62,49,template
walter-schleger,Schleger,AUT,1954,AUT-1954-c8428152,8,PD/PE,RW/LW,False,75,74,70,68,74,52,62,43,template
robert-dienst,Dienst,AUT,1954,AUT-1954-c8428152,19,CA,ST,False,76,73,76,67,72,47,72,44,template
walter-haummer,Haummer,AUT,1954,AUT-1954-c8428152,22,PE/PD,LW/RW,False,70,70,66,65,70,51,60,40,template
gil-merrick,Merrick,ENG,1954,ENG-1954-191f7705,1,GOL,GK,False,75,48,48,48,48,48,67,75,GK
ron-staniforth,Staniforth,ENG,1954,ENG-1954-191f7705,2,LD/ZAG,RB/CB,False,74,72,54,68,66,70,65,42,template
roger-byrne,Byrne,ENG,1954,ENG-1954-191f7705,3,LE/ZAG,LB/CB,True,80,78,56,72,70,75,68,48,template
billy-wright,Wright,ENG,1954,ENG-1954-191f7705,4,VOL/ZAG/MD,DM/CB/RM,True,88,73,59,82,70,86,80,56,template
syd-owen,Owen,ENG,1954,ENG-1954-191f7705,5,VOL/ZAG/MD,DM/CB/RM,False,73,64,54,70,62,72,69,41,template
jimmy-dickinson,Dickinson,ENG,1954,ENG-1954-191f7705,6,VOL/MD/ZAG,DM/RM/CB,False,80,68,56,76,66,79,74,48,template
stanley-matthews,Matthews,ENG,1954,ENG-1954-191f7705,7,PD,RW,True,92,90,82,78,90,57,70,60,template
ivor-broadis,Broadis,ENG,1954,ENG-1954-191f7705,8,MC/MEI,CM/AM,False,78,69,63,77,72,69,67,46,template
nat-lofthouse,Lofthouse,ENG,1954,ENG-1954-191f7705,9,CA,ST,True,85,80,84,72,78,48,79,53,template
tommy-taylor,Taylor,ENG,1954,ENG-1954-191f7705,10,CA,ST,True,82,78,81,70,76,48,76,50,template
tom-finney,Finney,ENG,1954,ENG-1954-191f7705,11,PE/PD,LW/RW,True,91,89,81,78,89,56,70,59,template
ted-burgin,Burgin,ENG,1954,ENG-1954-191f7705,12,GOL,GK,False,70,48,48,48,48,48,62,70,GK
ken-green,Green,ENG,1954,ENG-1954-191f7705,13,LD/ZAG,RB/CB,False,70,69,53,65,64,68,63,40,template
bill-mcgarry,McGarry,ENG,1954,ENG-1954-191f7705,14,VOL/MD/ZAG,DM/RM/CB,False,73,64,54,70,62,72,69,41,template
dennis-wilshaw,Wilshaw,ENG,1954,ENG-1954-191f7705,15,CA/PE,ST/LW,False,75,72,75,66,71,47,71,43,template
albert-quixall,Quixall,ENG,1954,ENG-1954-191f7705,16,MC/MEI,CM/AM,False,73,66,60,72,68,66,64,41,template
jimmy-mullen,Mullen,ENG,1954,ENG-1954-191f7705,17,PE/PD,LW/RW,False,76,75,71,68,75,53,63,44,template
allenby-chilton,Chilton,ENG,1954,ENG-1954-191f7705,18,ZAG,CB,False,72,66,48,64,56,72,71,40,template
ken-armstrong,Armstrong,ENG,1954,ENG-1954-191f7705,19,MD/MC/MEI,RM/CM/AM,False,70,69,61,66,68,59,61,40,template
bedford-jezzard,Jezzard,ENG,1954,ENG-1954-191f7705,20,CA,ST,False,71,69,71,64,68,46,68,40,template
johnny-haynes,Haynes,ENG,1954,ENG-1954-191f7705,21,MC/MEI,CM/AM,True,80,70,64,79,73,70,68,48,template
harry-hooper,Hooper,ENG,1954,ENG-1954-191f7705,22,PD,RW,False,70,70,66,65,70,51,60,40,template
francois-remetter,Remetter,FRA,1954,FRA-1954-cb2de5df,1,GOL,GK,False,78,48,48,48,48,48,70,78,GK
cesar-ruminski,Ruminski,FRA,1954,FRA-1954-cb2de5df,2,GOL,GK,False,74,48,48,48,48,48,66,74,GK
claude-abbes,Abbes,FRA,1954,FRA-1954-cb2de5df,3,GOL,GK,False,73,48,48,48,48,48,65,73,GK
lazare-gianessi,Gianessi,FRA,1954,FRA-1954-cb2de5df,4,ZAG/LD,CB/RB,False,77,69,49,67,58,77,76,45,template
jacques-grimonpon,Grimonpon,FRA,1954,FRA-1954-cb2de5df,5,ZAG/LD,CB/RB,False,73,66,48,64,57,73,72,41,template
raymond-kaelbel,Kaelbel,FRA,1954,FRA-1954-cb2de5df,6,ZAG/LD,CB/RB,False,79,70,49,68,59,79,77,47,template
roger-marche,Marche,FRA,1954,FRA-1954-cb2de5df,7,LE/ZAG,LB/CB,True,83,80,57,74,72,77,70,51,template
guillaume-bieganski,Bieganski,FRA,1954,FRA-1954-cb2de5df,8,VOL/MD/ZAG,DM/RM/CB,False,73,64,54,70,62,72,69,41,template
antoine-cuissard,Cuissard,FRA,1954,FRA-1954-cb2de5df,9,MD/MC/MEI,RM/CM/AM,False,78,75,65,72,75,63,65,46,template
robert-jonquet,Jonquet,FRA,1954,FRA-1954-cb2de5df,10,ZAG,CB,True,84,73,50,70,61,83,82,52,template
xerces-louis,Xercès Louis,FRA,1954,FRA-1954-cb2de5df,11,MD/VOL,RM/DM,False,73,71,62,68,71,60,62,41,template
jean-jacques-marcel,Marcel,FRA,1954,FRA-1954-cb2de5df,12,MD/MC/MEI,RM/CM/AM,False,80,77,66,73,76,64,66,48,template
abderrahmane-mahjoub,Mahjoub,FRA,1954,FRA-1954-cb2de5df,13,VOL/MC/MEI/MD,DM/CM/AM/RM,False,73,64,54,70,62,72,69,41,template
armand-penverne,Penverne,FRA,1954,FRA-1954-cb2de5df,14,MD/VOL,RM/DM,False,81,78,66,74,77,64,66,49,template
abdelaziz-ben-tifour,Ben Tifour,FRA,1954,FRA-1954-cb2de5df,15,VOL/MC/MEI/MD,DM/CM/AM/RM,False,73,64,54,70,62,72,69,41,template
rene-dereuddre,Dereuddre,FRA,1954,FRA-1954-cb2de5df,16,VOL/MC/MEI/MD,DM/CM/AM/RM,False,72,64,54,69,62,71,69,40,template
leon-glovacki,Glovacki,FRA,1954,FRA-1954-cb2de5df,17,CA/MEI,ST/AM,False,75,72,75,66,71,47,71,43,template
raymond-kopa,Kopa,FRA,1954,FRA-1954-cb2de5df,18,MEI/PD,AM/RW,True,88,78,75,86,85,59,65,56,template
michel-leblond,Leblond,FRA,1954,FRA-1954-cb2de5df,19,VOL/MC/MEI/MD,DM/CM/AM/RM,False,73,64,54,70,62,72,69,41,template
ernest-schultz,Schultz,FRA,1954,FRA-1954-cb2de5df,20,CA/PD,ST/RW,False,72,70,72,64,69,46,69,40,template
andre-strappe,Strappe,FRA,1954,FRA-1954-cb2de5df,21,PE/CA,LW/ST,False,79,78,73,70,78,54,64,47,template
jean-vincent,Vincent,FRA,1954,FRA-1954-cb2de5df,22,PE/ME,LW/LM,True,84,83,76,73,83,55,66,52,template
toni-turek,Turek,GER,1954,GER-1954-06d313ed,1,GOL,GK,True,86,48,48,48,48,48,78,86,GK
heinz-kubsch,Kubsch,GER,1954,GER-1954-06d313ed,21,GOL,GK,False,73,48,48,48,48,48,65,73,GK
heinz-kwiatkowski,Kwiatkowski,GER,1954,GER-1954-06d313ed,22,GOL,GK,False,72,48,48,48,48,48,64,72,GK
josef-posipal,Posipal,GER,1954,GER-1954-06d313ed,7,ZAG/LD,CB/RB,False,82,72,50,69,60,81,80,50,template
werner-kohlmeyer,Kohlmeyer,GER,1954,GER-1954-06d313ed,3,LE/ZAG,LB/CB,False,80,78,56,72,70,75,68,48,template
werner-liebrich,Liebrich,GER,1954,GER-1954-06d313ed,10,ZAG,CB,True,84,73,50,70,61,83,82,52,template
fritz-laband,Laband,GER,1954,GER-1954-06d313ed,2,ZAG/LD,CB/RB,False,74,67,48,65,57,74,73,42,template
hans-bauer,Bauer,GER,1954,GER-1954-06d313ed,4,LE/ZAG,LB/CB,False,74,72,54,68,66,70,65,42,template
herbert-erhardt,Erhardt,GER,1954,GER-1954-06d313ed,5,ZAG/LD,CB/RB,False,75,67,49,66,57,75,74,43,template
horst-eckel,Eckel,GER,1954,GER-1954-06d313ed,6,MD/LD,RM/RB,True,82,78,67,75,78,64,67,50,template
karl-mai,Mai,GER,1954,GER-1954-06d313ed,8,MD/VOL,RM/DM,False,76,73,64,71,73,62,64,44,template
paul-mebus,Mebus,GER,1954,GER-1954-06d313ed,9,VOL/MD/ZAG,DM/RM/CB,False,72,64,54,69,62,71,69,40,template
karl-heinz-metzner,Metzner,GER,1954,GER-1954-06d313ed,11,VOL/MC/MEI/MD,DM/CM/AM/RM,False,72,64,54,69,62,71,69,40,template
alfred-pfaff,Pfaff,GER,1954,GER-1954-06d313ed,19,MC/MEI,CM/AM,False,76,68,62,75,71,68,66,44,template
fritz-walter,F. Walter,GER,1954,GER-1954-06d313ed,16,MC/MEI,CM/AM,True,91,77,68,89,81,77,74,59,template
max-morlock,Morlock,GER,1954,GER-1954-06d313ed,13,MEI/CA,AM/ST,True,84,75,72,83,82,57,64,52,template
helmut-rahn,Rahn,GER,1954,GER-1954-06d313ed,12,PD/CA,RW/ST,True,86,84,78,75,84,55,67,54,template
hans-schafer,Schäfer,GER,1954,GER-1954-06d313ed,20,PE/ME,LW/LM,True,83,82,76,73,82,54,66,51,template
ottmar-walter,O. Walter,GER,1954,GER-1954-06d313ed,15,CA,ST,False,80,76,80,69,74,48,75,48,template
bernhard-klodt,Klodt,GER,1954,GER-1954-06d313ed,14,PD/PE,RW/LW,False,74,73,69,67,73,52,62,42,template
richard-herrmann,Herrmann,GER,1954,GER-1954-06d313ed,17,PE/CA,LW/ST,False,73,72,68,67,72,52,61,41,template
ulrich-biesinger,Biesinger,GER,1954,GER-1954-06d313ed,18,CA/PD,ST/RW,False,71,69,71,64,68,46,68,40,template
gyula-grosics,Grosics,HUN,1954,HUN-1954-a90b62df,1,GOL,GK,True,90,48,48,48,48,48,82,90,GK
jeno-buzanszky,Buzánszky,HUN,1954,HUN-1954-a90b62df,2,LD/ZAG,RB/CB,True,82,79,57,73,71,76,69,50,template
gyula-lorant,Lóránt,HUN,1954,HUN-1954-a90b62df,3,ZAG,CB,True,84,73,50,70,61,83,82,52,template
mihaly-lantos,Lantos,HUN,1954,HUN-1954-a90b62df,4,LE/ZAG,LB/CB,True,82,79,57,73,71,76,69,50,template
jozsef-bozsik,Bozsik,HUN,1954,HUN-1954-a90b62df,5,VOL/MC/MEI/MD,DM/CM/AM/RM,True,90,74,59,83,71,88,82,58,template
jozsef-zakarias,Zakariás,HUN,1954,HUN-1954-a90b62df,6,MD/VOL,RM/DM,False,80,77,66,73,76,64,66,48,template
jozsef-toth,J. Tóth,HUN,1954,HUN-1954-a90b62df,7,PE/PD,LW/RW,False,76,75,71,68,75,53,63,44,template
sandor-kocsis,Kocsis,HUN,1954,HUN-1954-a90b62df,8,CA/MEI,ST/AM,True,92,86,91,75,83,49,84,60,template
nandor-hidegkuti,Hidegkuti,HUN,1954,HUN-1954-a90b62df,9,MEI/CA,AM/ST,True,89,78,75,87,86,59,66,57,template
ferenc-puskas,Puskás,HUN,1954,HUN-1954-a90b62df,10,PE/MEI/CA,LW/AM/ST,True,96,94,85,81,94,58,72,64,template
zoltan-czibor,Czibor,HUN,1954,HUN-1954-a90b62df,11,PE/PD,LW/RW,True,85,83,77,74,83,55,67,53,template
bela-karpati,Kárpáti,HUN,1954,HUN-1954-a90b62df,12,ZAG/LD,CB/RB,False,72,66,48,64,56,72,71,40,template
pal-varhidi,Várhidi,HUN,1954,HUN-1954-a90b62df,13,ZAG/LD,CB/RB,False,73,66,48,64,57,73,72,41,template
imre-kovacs,I. Kovács,HUN,1954,HUN-1954-a90b62df,14,MD/VOL,RM/DM,False,71,69,62,67,69,59,62,40,template
ferenc-szojka,Szojka,HUN,1954,HUN-1954-a90b62df,15,VOL/MC/MEI/MD,DM/CM/AM/RM,False,72,64,54,69,62,71,69,40,template
laszlo-budai,Budai,HUN,1954,HUN-1954-a90b62df,16,PD,RW,False,80,79,73,71,79,54,65,48,template
ferenc-machos,Machos,HUN,1954,HUN-1954-a90b62df,17,CA,ST,False,74,72,74,65,70,47,71,42,template
lajos-csordas,Csordás,HUN,1954,HUN-1954-a90b62df,18,CA/PE,ST/LW,False,72,70,72,64,69,46,69,40,template
peter-palotas,Palotás,HUN,1954,HUN-1954-a90b62df,19,MEI/CA,AM/ST,False,76,70,68,75,75,55,60,44,template
mihaly-toth,M. Tóth,HUN,1954,HUN-1954-a90b62df,20,PE/CA,LW/ST,False,71,71,67,65,71,52,61,40,template
sandor-geller,Gellér,HUN,1954,HUN-1954-a90b62df,21,GOL,GK,False,74,48,48,48,48,48,66,74,GK
geza-gulyas,Gulyás,HUN,1954,HUN-1954-a90b62df,22,GOL,GK,False,70,48,48,48,48,48,62,70,GK
fred-martin,Martin,SCO,1954,SCO-1954-e99c4013,1,GOL,GK,False,73,48,48,48,48,48,65,73,GK
willie-cunningham,Cunningham,SCO,1954,SCO-1954-e99c4013,2,LD,RB,False,74,72,54,68,66,70,65,42,template
jock-aird,Aird,SCO,1954,SCO-1954-e99c4013,3,LE,LB,False,72,71,54,66,65,69,64,40,template
bobby-evans,Evans,SCO,1954,SCO-1954-e99c4013,4,ZAG,CB,True,84,73,50,70,61,83,82,52,template
tommy-docherty,Docherty,SCO,1954,SCO-1954-e99c4013,5,VOL/MC/MD,DM/CM/RM,True,80,68,56,76,66,79,74,48,template
jimmy-davidson-1925,Davidson,SCO,1954,SCO-1954-e99c4013,6,VOL/MC/MD,DM/CM/RM,False,72,64,54,69,62,71,69,40,template
doug-cowie,Cowie,SCO,1954,SCO-1954-e99c4013,7,VOL/MC/MD,DM/CM/RM,False,76,66,55,72,64,75,72,44,template
john-mackenzie,Mackenzie,SCO,1954,SCO-1954-e99c4013,8,PD,RW,False,74,73,69,67,73,52,62,42,template
george-hamilton,Hamilton,SCO,1954,SCO-1954-e99c4013,9,CA,ST,False,74,72,74,65,70,47,71,42,template
allan-brown-1926,Brown,SCO,1954,SCO-1954-e99c4013,10,MC/MEI,CM/AM,False,77,69,62,76,71,68,67,45,template
neil-mochan,Mochan,SCO,1954,SCO-1954-e99c4013,11,PE,LW,False,74,73,69,67,73,52,62,42,template
willie-fernie,Fernie,SCO,1954,SCO-1954-e99c4013,12,MC/MEI,CM/AM,False,78,69,63,77,72,69,67,46,template
willie-ormond,Ormond,SCO,1954,SCO-1954-e99c4013,13,PE,LW,False,75,74,70,68,74,52,62,43,template
john-anderson-1929,Anderson,SCO,1954,SCO-1954-e99c4013,14,GOL,GK,False,70,48,48,48,48,48,62,70,GK
bobby-johnstone,Johnstone,SCO,1954,SCO-1954-e99c4013,15,MC/MEI,CM/AM,False,80,70,64,79,73,70,68,48,template
jackie-henderson,Henderson,SCO,1954,SCO-1954-e99c4013,16,CA,ST,False,73,71,73,65,69,47,70,41,template
david-mathers,Mathers,SCO,1954,SCO-1954-e99c4013,17,VOL/MC/MD,DM/CM/RM,False,70,63,53,68,61,70,67,40,template
